genome_fasta,cluster,super_cluster,rep_cluster,rep_genome,dataset,bai_gene_cluster
CosteaPI_2017__SID713B020-11-0-0__bin.34.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
CosteaPI_2017__SID713B020-11-90-0__bin.63.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
CosteaPI_2017__SID713B040-11-90-0__bin.80.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
CosteaPI_2017__SID713B043-11-90-0__bin.2.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
CosteaPI_2017__SID713B058-11-90-0__bin.62.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
CosteaPI_2017__SID713B063-11-90-0__bin.6.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
FengQ_2015__SID31416__bin.34.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
FengQ_2015__SID31537__bin.21.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
FengQ_2015__SID31685__bin.8.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
FengQ_2015__SID530167__bin.34.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
FengQ_2015__SID530227__bin.50.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
FengQ_2015__SID530331__bin.37.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
FengQ_2015__SID530623__bin.61.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.20.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
GeversD_2014__SKBSTL002__bin.72.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
GeversD_2014__SKBSTL008__bin.71.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
GeversD_2014__SKBSTL033__bin.56.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
GeversD_2014__SKBSTL042__bin.48.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
GeversD_2014__SKBSTL069__bin.26.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
HanniganGD_2017__MG100133__bin.3.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
HeQ_2017__SZAXPI029551-166__bin.47.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
HeQ_2017__SZAXPI029570-85__bin.40.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
HeQ_2017__SZAXPI029576-93__bin.34.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
HeQ_2017__SZAXPI029589-108__bin.63.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
HeQ_2017__SZAXPI029597-158__bin.52.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
HMP_2012__SRS042628__bin.50.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
KarlssonFH_2013__S143__bin.2.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
KarlssonFH_2013__S153__bin.20.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
KarlssonFH_2013__S269__bin.5.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
KarlssonFH_2013__S354__bin.20.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
KarlssonFH_2013__S397__bin.20.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
KarlssonFH_2013__S436__bin.33.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
KarlssonFH_2013__S458__bin.33.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
KarlssonFH_2013__S558__bin.35.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LeChatelierE_2013__MH0220__bin.28.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LeChatelierE_2013__MH0267__bin.46.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LeChatelierE_2013__MH0307__bin.7.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LeChatelierE_2013__MH0416__bin.29.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LeChatelierE_2013__MH0457__bin.7.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2014__DLF005-IE__bin.17.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2014__MH0222__bin.42.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2014__MH0268__bin.44.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2014__MH0303__bin.83.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2014__MH0314__bin.3.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2014__MH0319__bin.58.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2014__MH0326__bin.49.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2014__MH0382__bin.56.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2014__MH0396__bin.51.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2014__V1.FI09__bin.23.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2014__V1.FI36__bin.88.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2014__V1.FI37__bin.39.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2017__H1M511841__bin.41.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2017__H2M514107__bin.16.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2017__H2M514841__bin.6.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2017__H2M615912__bin.24.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2017__H3M419939__bin.35.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2017__H3M514144__bin.26.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2017__H3M515107__bin.22.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2017__H3M515902__bin.1.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2017__H3M516113__bin.6.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2017__nHM611708__bin.57.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiJ_2017__nHMX11726__bin.23.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiSS_2016__FAT_006-22-0-0__bin.78.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiSS_2016__FAT_006-22-84-0__bin.18.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiSS_2016__FAT_008-22-42-0__bin.27.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiSS_2016__FAT_008-22-84-0__bin.12.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiSS_2016__FAT_020-22-2-0__bin.17.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiuW_2016__SRR3992979__bin.7.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiuW_2016__SRR3993012__bin.60.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiuW_2016__SRR3993033__bin.18.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiuW_2016__SRR3993059__bin.117.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LiuW_2016__SRR3993061__bin.23.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
LoombaR_2017__SID5574_yeb__bin.15.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
NielsenHB_2014__V1_UC43_0__bin.77.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
Obregon-TitoAJ_2015__NO22__bin.3.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
QinJ_2012__CON-011__bin.24.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
QinJ_2012__CON-071__bin.19.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
QinJ_2012__CON-094__bin.31.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
QinJ_2012__CON-101__bin.16.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
QinN_2014__HD-16__bin.11.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
QinN_2014__HD-54__bin.28.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
QinN_2014__HD-8__bin.39.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
QinN_2014__HV-10__bin.14.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
RaymondF_2016__P11E0__bin.14.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
RaymondF_2016__P19E90__bin.17.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SchirmerM_2016__G88793__bin.8.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SchirmerM_2016__G89187__bin.28.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
VogtmannE_2016__MMRS35808664ST-27-0-0__bin.36.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
VogtmannE_2016__MMRS90191266ST-27-0-0__bin.11.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
VogtmannE_2016__MMRS95479054ST-27-0-0__bin.40.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
WenC_2017__N009__bin.13.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
WenC_2017__N244__bin.52.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
WenC_2017__N277__bin.52.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_35365__bin.20.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_35392__bin.101.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_35549__bin.96.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_35564__bin.50.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_35578__bin.95.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_35707__bin.44.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_35838__bin.35.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_35980__bin.92.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_36212__bin.85.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_36533__bin.93.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_36588__bin.27.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_36694__bin.106.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_37136__bin.40.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_37181R1__bin.68.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_37194__bin.58.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_37195__bin.49.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_37209__bin.35.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_37286__bin.38.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_37330__bin.71.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
XieH_2016__YSZC12003_37337__bin.57.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
YuJ_2015__SZAXPI015243-31__bin.38.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
YuJ_2015__SZAXPI017458-25__bin.15.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
YuJ_2015__SZAXPI017584-108__bin.36.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_104__bin.5.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_120__bin.36.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_121__bin.62.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_144__bin.12.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_152__bin.41.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_19__bin.42.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_228__bin.14.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_232__bin.29.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_246__bin.58.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_259__bin.46.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_266__bin.4.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_275__bin.14.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_344__bin.25.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_351__bin.49.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_362__bin.32.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_38__bin.56.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_389__bin.52.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_41__bin.2.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_420__bin.55.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_432__bin.27.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_434__bin.12.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_445__bin.15.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_447__bin.77.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_476__bin.30.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_501__bin.9.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_524__bin.45.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_576__bin.2.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_625__bin.3.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_634__bin.6.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_639__bin.16.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_657__bin.40.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_663__bin.31.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_701__bin.25.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_745__bin.3.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_749__bin.44.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_754__bin.3.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_764__bin.39.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_77__bin.60.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_779__bin.9.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_80__bin.72.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_82__bin.2.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Main_91__bin.32.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Validation_32__bin.15.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZeeviD_2015__PNP_Validation_58__bin.20.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZellerG_2014__CCIS07539127ST-4-0__bin.82.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZellerG_2014__CCIS16383318ST-4-0__bin.29.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZellerG_2014__CCIS22275061ST-4-0__bin.33.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZellerG_2014__CCIS23164343ST-4-0__bin.57.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZellerG_2014__CCIS37250421ST-4-0__bin.36.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZellerG_2014__CCIS51667829ST-4-0__bin.58.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZellerG_2014__CCIS70398272ST-4-0__bin.41.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZellerG_2014__CCMD13071240ST-21-0__bin.41.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZellerG_2014__CCMD42428553ST-21-0__bin.34.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ZellerG_2014__CCMD64503764ST-21-0__bin.62.fa,Pasolli_15267,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
Bengtsson-PalmeJ_2015__TRAVELRES21__bin.108.fa,Pasolli_15202,32,Pasolli_15202,Bengtsson-PalmeJ_2015__TRAVELRES21__bin.108.fa,Pasolli,9
FengQ_2015__SID31866__bin.46.fa,Pasolli_15202,32,Pasolli_15202,Bengtsson-PalmeJ_2015__TRAVELRES21__bin.108.fa,Pasolli,9
LeChatelierE_2013__MH0239__bin.65.fa,Pasolli_15202,32,Pasolli_15202,Bengtsson-PalmeJ_2015__TRAVELRES21__bin.108.fa,Pasolli,9
XieH_2016__YSZC12003_37647__bin.52.fa,Pasolli_15202,32,Pasolli_15202,Bengtsson-PalmeJ_2015__TRAVELRES21__bin.108.fa,Pasolli,9
ZellerG_2014__CCIS50471204ST-4-0__bin.44.fa,Pasolli_15202,32,Pasolli_15202,Bengtsson-PalmeJ_2015__TRAVELRES21__bin.108.fa,Pasolli,9
Bengtsson-PalmeJ_2015__TRAVELRES30__bin.65.fa,Pasolli_15266,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
Bengtsson-PalmeJ_2015__TRAVELRES9__bin.137.fa,Pasolli_15266,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
BritoIL_2016__W1.18.ST__bin.3.fa,Pasolli_15266,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
CosteaPI_2017__SID713A002-11-0-0__bin.25.fa,Pasolli_15266,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
CosteaPI_2017__SID713A004-11-90-0__bin.61.fa,Pasolli_15266,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
CosteaPI_2017__SID713A053-11-90-0__bin.68.fa,Pasolli_15266,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
